cpu	memory	committed	bwin	bwout	nchan
9.0	147.9	203.2	5.6	5.3	2
6.2	147.9	203.2	5.5	6.4	2
6.2	147.9	203.2	5.8	6.6	2
8.1	147.9	203.2	5.0	5.8	2
6.5	147.9	203.2	5.2	6.6	2
10.0	147.9	203.2	5.2	7.1	2
8.1	147.9	203.2	5.5	5.6	2
5.6	147.9	203.2	5.5	5.6	2
6.2	147.9	203.2	5.7	5.4	2
9.7	147.9	203.2	5.3	6.2	2
7.2	147.9	203.2	5.2	5.1	2
4.7	147.9	203.2	5.0	5.1	2
5.7	147.9	203.2	5.1	5.5	2
9.4	147.9	203.2	5.2	6.4	2
4.6	147.9	203.2	4.5	5.2	2
5.0	148.0	203.2	4.5	5.4	2
3.4	148.0	203.2	4.8	5.0	2
8.7	148.0	203.2	4.1	7.2	2
8.4	148.0	203.2	4.3	7.2	2
11.6	148.0	203.2	4.4	7.2	2
6.5	148.0	203.2	4.7	4.9	2
7.5	148.1	203.2	4.9	5.6	2
6.5	148.1	203.2	5.0	5.6	2
8.3	148.1	203.2	5.7	7.8	2
4.1	148.1	203.2	5.4	7.5	2
8.4	148.1	203.2	5.4	6.3	2
8.8	148.1	203.2	5.3	5.7	2
17.3	148.1	203.2	5.3	7.0	2
16.8	148.1	203.2	5.3	6.5	2
12.4	148.2	203.7	4.8	7.7	2
13.1	148.2	203.7	4.9	6.3	2
11.5	148.4	203.7	5.0	7.0	2
7.5	148.4	203.7	5.3	6.9	2
6.2	148.4	203.7	5.7	7.3	2
5.6	148.4	203.7	6.3	5.9	2
7.5	148.4	203.7	5.4	6.7	2
8.4	148.4	203.7	5.2	7.2	2
6.9	148.4	203.7	5.4	6.3	2
9.7	148.4	203.7	5.5	5.5	2
14.0	148.4	203.7	5.5	7.2	2
15.9	148.4	203.7	5.4	7.5	2
15.6	149.6	204.9	5.7	7.6	2
11.2	149.7	204.9	6.0	6.2	2
7.2	149.7	204.9	5.8	5.7	2
7.2	149.7	204.9	5.6	6.2	2
5.0	149.7	204.9	5.4	5.4	2
7.2	149.7	204.9	5.3	5.4	2
6.7	149.7	204.9	5.5	5.7	2
9.7	149.7	204.9	5.4	7.3	2
10.6	149.7	204.9	5.9	5.8	2
10.3	149.7	204.9	6.0	6.4	2
4.7	149.7	204.9	5.6	6.3	2
7.2	149.7	204.9	5.9	5.7	2
5.6	149.7	204.9	6.0	5.6	2
8.6	149.7	204.9	6.0	6.2	2
10.0	149.7	204.9	5.4	7.2	2
8.1	149.7	204.9	5.3	7.7	2
5.6	149.7	204.9	4.4	6.8	2
4.7	149.7	204.9	4.4	6.0	2
6.3	149.7	204.9	5.3	6.3	2
7.2	149.8	204.9	5.2	6.4	2
6.2	149.8	204.9	4.1	4.9	2
5.3	149.9	204.9	4.1	4.9	2
5.3	149.9	205.4	4.5	5.4	2
5.2	149.9	205.4	5.2	7.0	2
5.0	149.9	205.4	4.8	4.7	2
3.4	149.9	205.4	4.3	5.2	2
4.4	149.9	205.4	4.0	5.2	2
5.6	149.9	205.4	4.3	5.7	2
5.3	149.9	205.4	4.6	4.8	2
6.3	149.9	205.4	4.6	4.7	2
8.4	149.9	205.4	4.7	4.9	2
6.5	149.9	205.4	4.5	4.9	2
6.9	149.9	205.4	4.8	5.3	2
3.7	149.9	205.4	4.2	5.1	2
5.3	150.0	205.4	4.4	4.9	2
5.3	150.0	205.4	4.6	4.6	2
5.7	150.0	205.4	4.6	5.3	2
5.0	150.0	205.4	4.1	4.8	2
3.7	150.0	205.4	3.9	3.9	2
5.3	150.0	205.4	4.7	4.8	2
3.7	150.0	205.4	4.0	4.2	2
5.3	150.0	205.4	4.0	4.2	2
6.2	150.0	205.4	4.0	3.9	2
5.0	150.0	205.4	4.1	4.4	2
6.2	150.0	205.4	4.4	5.6	2
3.7	150.1	205.5	4.4	5.5	2
6.3	150.1	205.5	4.7	5.5	2
7.5	150.1	205.5	4.8	4.9	2
5.1	150.1	206.0	4.9	5.9	2
5.5	150.1	206.0	4.9	5.6	2
7.3	150.2	206.0	4.6	5.8	2
4.4	150.2	206.0	4.5	4.8	2
6.2	150.2	206.0	4.6	5.1	2
6.5	150.2	206.0	4.7	4.8	2
7.2	150.2	206.0	4.7	5.0	2
5.3	150.2	206.0	4.5	4.6	2
6.9	150.2	206.0	4.4	4.6	2
5.9	150.2	206.0	4.5	4.8	2
5.6	150.2	206.0	4.6	5.6	2
6.9	150.2	206.0	4.6	4.8	2
5.0	150.2	206.0	4.7	5.2	2
5.6	150.2	206.0	4.6	5.0	2
7.2	150.3	206.0	4.6	6.1	2
3.7	150.3	206.0	4.5	6.6	2
3.4	150.3	206.0	4.7	5.7	2
1.9	150.3	206.0	4.1	4.2	2
1.6	150.3	206.0	3.8	3.9	2
2.5	150.3	206.0	4.0	4.1	2
4.7	150.3	206.0	3.8	5.0	2
0.9	150.4	206.0	3.7	3.9	2
1.2	150.4	206.0	3.8	4.0	2
1.6	150.4	206.0	3.9	3.9	2
2.5	150.4	206.0	4.1	4.1	2
1.6	150.4	206.0	4.0	4.0	2
1.6	150.4	206.0	3.9	4.0	2
2.5	150.4	206.0	3.9	3.8	2
1.9	150.4	206.0	3.8	3.8	2
1.9	150.4	206.0	3.8	3.8	2
3.1	150.4	206.0	4.0	4.0	2
2.2	150.4	206.0	4.0	3.9	2
0.9	150.4	206.0	3.9	4.2	2
3.7	150.4	206.0	4.1	4.1	2
5.0	150.4	206.0	3.9	3.8	2
2.8	150.4	206.0	3.9	3.9	2
2.8	150.4	206.0	3.9	4.2	2
2.5	150.4	206.0	4.4	4.3	2
3.4	150.4	206.0	4.3	4.9	2
3.7	150.4	206.0	4.4	5.6	2
5.0	150.4	206.0	4.2	5.1	2
4.7	150.5	206.0	3.9	4.9	2
3.5	150.6	206.5	4.8	6.1	2
2.5	150.6	206.5	4.1	4.3	2
3.7	150.6	206.5	4.3	5.5	2
5.6	150.6	206.5	5.2	7.1	2
7.2	150.6	206.5	5.3	5.8	2
5.0	150.6	206.5	4.9	5.7	2
7.2	150.6	206.5	4.6	5.4	2
6.9	150.6	206.5	5.0	4.9	2
8.1	150.6	206.5	5.0	4.7	2
6.5	150.6	206.5	4.7	6.0	2
5.9	150.6	206.5	4.8	5.1	2
4.4	150.6	206.5	4.9	5.4	2
4.7	150.6	206.5	4.6	5.3	2
7.5	150.6	206.5	4.4	5.4	2
6.2	150.8	206.8	4.3	7.0	2
6.2	150.8	206.8	4.8	5.9	2
7.5	150.9	206.8	5.4	6.3	2
9.1	150.9	206.8	5.8	7.3	2
11.1	150.9	206.8	4.9	6.8	2
12.5	150.9	206.8	4.6	6.9	2
7.8	151.0	206.8	5.1	7.7	2
6.5	151.1	206.8	5.0	6.6	2
4.1	151.1	206.8	4.5	4.6	2
6.5	151.1	206.8	4.3	4.5	2
7.5	151.1	206.8	4.5	6.5	2
9.7	151.1	206.8	4.5	7.6	2
6.2	151.2	206.8	4.8	8.9	2
9.3	151.3	207.4	5.3	7.6	2
7.2	151.3	207.4	5.1	6.2	2
7.2	151.3	207.4	5.1	6.3	2
10.6	151.3	207.4	5.0	7.2	2
5.9	151.3	207.4	5.1	5.6	2
9.4	151.4	207.4	4.6	7.2	2
10.2	151.4	207.4	4.9	7.0	2
10.0	151.5	207.4	5.1	8.7	2
11.5	151.6	207.4	4.8	6.9	2
5.9	151.7	207.4	5.0	5.9	2
8.3	151.7	207.4	5.1	5.5	2
8.4	151.8	207.4	4.6	5.8	2
5.3	151.8	207.4	4.7	5.1	2
10.3	151.8	207.4	5.2	6.1	2
9.3	151.8	207.4	5.4	5.9	2
11.8	151.8	207.4	5.0	6.9	2
11.5	151.8	207.4	5.1	6.3	2
8.0	151.8	207.4	5.8	5.7	2
9.7	151.8	207.4	5.9	6.3	2
10.6	151.8	207.4	5.3	5.6	2
7.8	151.8	207.4	5.5	6.3	2
9.5	151.8	207.4	6.1	5.8	2
7.8	151.8	207.4	4.9	6.7	2
7.3	151.8	207.4	4.2	4.8	2
7.8	151.9	207.9	4.4	6.8	2
6.9	151.9	207.9	4.8	6.8	2
6.2	152.0	207.9	4.8	5.5	2
5.3	152.0	207.9	4.3	6.0	2
5.6	152.0	207.9	4.2	5.2	2
5.0	152.0	207.9	4.3	5.2	2
4.5	152.1	207.9	4.4	5.0	2
3.1	152.1	207.9	4.5	4.5	2
2.6	152.1	207.9	4.5	4.9	2
3.1	152.1	207.9	4.6	6.4	2
5.6	152.1	207.9	4.5	5.4	2
3.7	152.1	207.9	4.0	5.1	2
5.0	152.1	207.9	4.0	4.8	2
5.9	152.1	207.9	4.2	5.0	2
5.3	152.1	207.9	4.1	4.7	2
3.7	152.1	207.9	4.1	5.5	2
5.3	152.1	207.9	3.9	4.3	2
5.0	152.1	207.9	3.9	5.1	2
3.7	152.1	207.9	3.9	5.2	2
6.2	152.1	207.9	4.1	4.7	2
5.3	152.1	207.9	4.3	5.4	2
4.0	152.1	207.9	3.9	4.1	2
5.0	152.1	207.9	3.9	4.0	2
7.5	152.1	207.9	4.1	5.3	2
8.8	152.1	207.9	4.1	6.3	2
3.7	152.2	207.9	4.1	5.8	2
6.2	152.3	207.9	4.4	5.9	2
5.9	152.3	207.9	5.0	5.6	2
5.3	152.3	207.9	5.2	6.2	2
4.7	152.3	207.9	5.0	5.5	2
3.1	152.3	207.9	4.8	5.1	2
7.5	152.3	207.9	4.9	5.3	2
5.9	152.3	207.9	5.2	5.2	2
3.1	152.3	207.9	5.6	5.6	2
5.9	152.3	207.9	4.9	5.1	2
5.9	152.3	207.9	4.8	5.3	2
5.6	152.3	207.9	5.0	5.8	2
5.3	152.5	207.9	2.5	3.2	2
0.6	153.0	207.9	0.1	0.3	1
0.3	153.0	207.9	0.1	0.1	1
0.0	153.0	207.9	0.1	0.1	1
0.0	153.0	207.9	0.0	0.1	1
0.0	153.0	207.9	0.0	0.1	1
0.0	153.0	207.9	0.0	0.0	1
0.0	153.6	208.0	0.0	0.1	1
0.0	153.6	208.0	0.0	0.1	1
0.0	153.6	208.0	0.0	0.0	1
0.0	153.6	208.0	0.0	0.1	1
0.0	153.6	208.0	0.0	0.1	1
0.0	153.6	208.0	0.0	0.0	1
0.0	153.6	208.0	0.0	0.1	1
0.0	153.6	208.0	0.0	0.0	1
0.9	147.3	200.2	0.0	0.1	0
0.0	147.3	200.2	0.0	0.0	0
0.0	147.3	200.2	0.0	0.0	0
0.0	147.3	200.2	0.0	0.0	0
0.0	147.3	200.2	0.0	0.0	0
0.0	147.3	200.2	0.0	0.0	0
0.3	147.8	201.2	0.0	0.0	0
0.0	147.8	201.2	0.0	0.0	0
0.0	147.8	201.2	0.0	0.0	0
0.0	147.8	201.2	0.0	0.0	0
0.0	147.8	201.2	0.0	0.0	0
0.0	147.8	201.2	0.0	0.0	0
0.0	147.8	201.2	0.0	0.0	0
0.0	147.8	201.2	0.0	0.0	0
0.0	147.8	201.2	0.0	0.0	0
0.0	147.8	201.2	0.0	0.0	0
0.0	147.8	201.2	0.0	0.0	0
0.0	147.8	201.2	0.0	0.0	0
0.0	147.8	201.2	0.0	0.0	0
0.0	147.8	201.2	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
0.0	147.8	201.1	0.0	0.0	0
