cpu	memory	committed	bwin	bwout	nchan
14.0	166.4	239.1	4.2	4.7	2
14.9	166.4	239.1	4.3	5.2	2
16.5	166.4	239.1	4.4	5.3	2
13.1	166.4	239.1	4.7	5.4	2
13.7	166.4	239.1	4.7	5.4	2
14.0	166.4	239.1	4.4	4.7	2
14.6	166.4	239.1	4.4	4.7	2
13.7	166.4	239.1	4.2	4.5	2
11.2	134.5	239.1	3.9	4.5	2
15.0	134.5	239.1	4.0	4.5	2
11.5	134.5	239.1	4.0	4.4	2
5.9	134.5	239.1	3.9	4.3	2
13.1	134.5	239.1	3.9	4.3	2
15.6	136.6	240.2	3.8	4.9	2
19.6	136.6	240.2	4.3	5.1	2
17.4	136.6	240.2	4.6	4.9	2
13.1	136.7	240.2	4.6	4.7	2
14.6	137.2	240.2	4.4	4.7	2
11.5	137.2	240.2	4.7	4.9	2
13.1	137.3	240.2	4.5	4.8	2
15.9	137.5	240.2	4.7	6.8	2
14.0	137.7	240.2	5.0	8.9	2
16.2	137.8	240.2	4.9	7.7	2
14.0	137.8	240.2	4.3	4.7	2
10.6	137.9	240.2	4.6	4.9	2
11.5	137.9	240.2	4.7	4.9	2
9.4	137.9	240.2	4.6	4.9	2
12.2	137.9	240.2	4.5	4.9	2
15.9	137.9	240.2	4.5	5.1	2
15.0	137.9	240.2	4.6	5.0	2
13.7	137.9	240.2	4.6	5.0	2
15.9	137.9	240.2	4.4	4.8	2
12.2	137.9	240.2	4.6	5.1	2
14.0	137.9	240.2	4.6	5.0	2
11.2	137.9	240.2	4.5	5.0	2
11.8	138.3	240.2	4.4	4.8	2
9.7	138.3	240.2	4.5	4.9	2
13.1	138.3	240.2	4.5	4.7	2
19.0	138.3	240.2	4.3	5.9	2
11.8	138.3	240.2	4.5	5.5	2
7.2	138.3	240.2	4.6	4.9	2
12.5	138.3	240.2	4.6	5.1	2
14.0	138.3	240.2	4.4	5.5	2
13.1	138.4	240.2	4.1	5.1	2
12.8	138.4	240.2	4.2	5.1	2
7.5	138.4	240.2	4.1	4.6	2
8.7	138.4	240.2	4.4	5.0	2
24.9	138.4	240.2	4.3	6.2	2
11.2	138.4	240.2	5.0	5.8	2
13.7	137.6	239.3	5.1	5.3	2
15.0	137.7	239.3	5.3	5.4	2
15.6	137.8	239.3	5.2	5.5	2
17.4	137.8	239.3	4.9	5.2	2
14.3	137.8	239.3	4.9	5.2	2
16.2	137.9	239.3	4.7	4.8	2
14.0	137.9	239.3	4.6	4.8	2
13.7	137.9	239.3	4.7	4.9	2
16.8	137.9	239.3	4.7	4.8	2
15.0	138.0	239.3	4.7	4.8	2
12.2	138.0	239.3	4.8	5.8	2
14.0	138.0	239.3	4.1	4.3	2
11.5	138.0	239.3	3.7	4.1	2
10.9	138.0	239.3	4.0	4.5	2
11.8	138.0	239.3	4.1	4.5	2
10.6	138.1	239.3	4.7	5.2	2
10.9	138.1	239.3	4.6	4.9	2
10.6	138.1	239.3	4.3	4.8	2
10.3	138.3	239.3	4.4	5.3	2
9.7	138.3	239.3	4.4	5.1	2
13.1	138.3	239.3	4.4	5.1	2
12.2	138.3	239.3	4.1	4.6	2
12.2	138.3	239.3	4.2	4.6	2
10.3	138.3	239.3	4.4	4.7	2
8.4	138.3	239.3	4.0	4.4	2
11.2	138.3	239.3	4.2	4.5	2
11.2	138.3	239.3	4.5	5.2	2
10.9	138.3	239.3	4.3	5.3	2
11.2	138.3	239.3	4.6	4.9	2
14.3	138.3	239.3	4.6	4.8	2
11.8	138.3	239.3	4.8	6.1	2
9.4	138.4	239.3	4.4	4.8	2
11.9	138.4	239.3	4.9	5.5	2
10.0	138.4	239.3	4.8	5.1	2
12.8	138.4	239.3	4.6	5.1	2
13.4	138.4	239.3	4.9	5.2	2
10.3	138.4	239.3	4.7	5.2	2
11.2	138.4	239.3	4.6	5.7	2
12.2	138.5	239.3	4.6	5.8	2
15.0	138.5	239.3	4.7	5.3	2
13.1	138.5	239.3	4.9	5.5	2
10.6	138.6	239.3	4.8	5.3	2
8.7	138.6	239.3	4.3	5.3	2
12.2	138.6	239.3	5.0	5.5	2
15.6	138.6	239.3	5.1	5.6	2
14.3	138.6	239.3	4.9	5.4	2
14.4	138.6	239.3	4.5	5.5	2
14.7	138.7	239.3	4.3	5.2	2
12.5	138.7	239.3	4.8	5.3	2
12.2	138.8	239.3	5.1	5.6	2
15.9	138.8	239.3	5.1	6.1	2
8.7	138.8	239.3	4.6	5.4	2
7.8	138.8	239.3	4.4	5.0	2
10.6	138.9	239.3	4.6	5.8	2
11.8	138.9	239.3	4.8	5.9	2
13.4	138.9	239.3	4.4	6.3	2
13.7	138.9	239.3	4.4	6.5	2
11.2	138.9	239.3	4.6	5.8	2
10.9	138.9	239.3	4.7	5.6	2
14.6	138.9	239.3	3.8	4.9	2
12.2	138.9	239.3	3.8	4.5	2
13.1	138.9	239.3	3.9	4.3	2
9.0	138.9	239.3	3.9	4.2	2
11.8	138.9	239.3	3.8	4.2	2
8.1	138.9	239.3	3.9	4.4	2
13.1	138.9	239.3	3.9	4.5	2
10.3	138.9	239.3	3.9	4.4	2
12.2	138.9	239.3	4.0	4.6	2
11.8	138.9	239.3	3.8	4.4	2
14.0	138.9	239.3	4.2	4.6	2
14.7	138.9	239.3	4.3	4.7	2
12.2	138.9	239.3	4.2	4.7	2
9.0	138.9	239.3	4.1	4.4	2
10.6	138.9	239.3	4.2	4.7	2
13.1	138.9	239.3	4.2	5.2	2
14.0	138.9	239.3	4.3	4.5	2
10.6	138.9	239.3	4.4	4.7	2
14.3	138.9	239.3	4.1	4.7	2
14.6	138.9	239.3	4.0	4.6	2
10.3	138.9	239.3	4.3	4.9	2
11.5	138.9	239.3	4.8	5.4	2
9.3	138.9	239.3	4.8	5.3	2
14.6	138.9	239.3	4.9	5.4	2
10.9	138.9	239.3	4.7	5.3	2
15.3	138.9	239.3	4.8	5.1	2
13.1	139.0	239.3	4.6	5.0	2
14.3	139.0	239.3	4.9	5.3	2
10.6	139.1	239.3	4.7	5.6	2
13.4	139.1	239.3	4.8	5.4	2
11.2	139.1	239.3	4.6	5.1	2
15.9	139.1	239.3	4.8	5.3	2
14.6	139.1	239.3	4.9	5.4	2
14.0	139.1	239.3	5.1	5.3	2
14.6	139.1	239.3	5.1	5.5	2
15.6	139.1	239.3	5.0	5.5	2
15.3	139.1	239.3	5.0	5.5	2
13.1	139.1	239.3	4.5	5.6	2
13.7	139.1	239.3	4.9	5.6	2
16.5	139.1	239.3	4.7	5.5	2
15.6	139.1	239.3	4.9	5.4	2
13.7	139.1	239.3	5.1	5.5	2
10.6	139.1	239.3	4.9	5.2	2
14.6	139.1	239.3	5.0	5.3	2
14.7	139.1	239.3	4.5	5.4	2
16.2	139.1	239.3	5.2	5.7	2
13.4	139.1	239.3	4.8	5.3	2
14.0	139.1	239.3	4.8	5.4	2
13.7	139.2	239.3	5.1	5.5	2
17.8	139.2	239.3	5.2	5.5	2
14.7	139.2	239.3	4.6	5.0	2
14.7	139.2	239.3	5.1	5.5	2
15.6	139.2	239.3	5.1	5.6	2
19.0	139.2	239.3	4.7	5.4	2
11.2	139.2	239.3	4.2	4.9	2
11.9	139.3	239.3	4.4	4.5	2
14.0	139.3	239.3	4.4	5.5	2
16.8	139.3	239.3	4.8	5.6	2
15.6	139.3	239.8	4.4	7.1	2
14.0	139.3	239.8	4.6	6.0	2
14.3	139.4	239.8	4.5	5.3	2
11.9	139.4	239.8	4.8	5.4	2
9.0	139.4	239.8	4.5	5.3	2
13.7	139.4	239.8	3.8	4.5	2
9.0	139.4	239.8	4.3	5.3	2
14.0	139.4	239.8	4.8	5.5	2
14.6	139.4	239.8	4.6	5.0	2
14.6	139.4	239.8	4.6	5.2	2
14.0	139.4	239.8	4.1	5.9	2
16.5	139.4	239.8	3.8	6.1	2
12.2	139.5	239.8	3.8	5.5	2
13.4	139.5	239.8	3.8	4.5	2
13.7	139.5	239.8	4.3	4.6	2
10.3	139.5	239.8	4.3	5.1	2
9.0	139.5	239.8	4.7	5.6	2
11.5	139.5	239.8	4.3	5.3	2
10.6	139.6	239.8	4.2	7.5	2
14.3	139.6	239.8	3.8	6.8	2
16.5	139.9	239.8	4.0	6.1	2
12.2	139.9	239.8	4.0	4.5	2
12.5	139.9	239.8	3.9	4.7	2
10.9	139.9	239.8	5.0	6.1	2
12.5	139.9	239.8	4.9	5.3	2
15.6	139.9	239.8	5.1	5.7	2
16.5	140.0	239.8	4.9	5.4	2
16.2	140.0	239.8	5.0	5.5	2
11.9	140.1	239.8	4.8	5.4	2
15.6	140.1	239.8	4.5	5.3	2
12.5	140.1	239.8	4.3	5.9	2
9.3	140.1	239.8	3.9	4.2	2
16.5	140.1	239.8	4.2	4.4	2
10.9	140.1	239.8	4.3	4.8	2
16.2	140.1	239.8	4.4	4.8	2
12.5	140.1	239.8	4.5	5.0	2
12.2	140.1	239.8	4.9	5.4	2
9.0	140.1	239.8	4.9	5.3	2
15.6	140.1	239.8	4.5	5.5	2
13.4	140.1	239.8	4.1	4.7	2
15.0	140.2	239.8	4.5	5.3	2
12.8	140.2	239.8	4.8	5.2	2
13.4	140.3	239.8	4.9	5.6	2
15.3	140.3	239.8	4.4	5.2	2
13.4	140.3	239.8	4.6	4.8	2
12.5	140.3	239.8	4.5	4.7	2
12.7	140.4	239.8	4.6	5.0	2
14.7	140.4	239.8	4.8	4.9	2
12.5	140.4	239.8	4.5	5.5	2
12.2	140.4	239.8	4.3	5.0	2
12.2	140.5	239.8	4.3	4.9	2
14.0	140.5	239.8	4.6	6.4	2
14.3	140.5	239.8	3.8	5.1	2
10.3	140.6	240.3	4.0	4.9	2
12.4	140.6	240.3	4.1	4.5	2
12.5	140.6	240.3	4.0	4.3	2
14.0	140.6	240.3	4.5	4.6	2
18.1	141.5	240.9	3.7	4.7	2
15.3	141.5	240.9	4.6	5.2	2
20.9	141.5	240.9	4.7	6.8	2
20.3	141.5	240.9	5.1	5.7	2
15.9	141.6	240.9	5.2	5.4	2
20.5	141.6	240.9	5.4	5.5	2
11.8	141.6	240.9	5.0	5.8	2
17.8	141.7	240.9	4.9	6.8	2
15.3	109.8	240.9	4.6	7.2	2
9.0	109.9	240.9	3.9	5.4	2
13.4	109.9	240.9	4.0	4.4	2
10.0	109.9	240.9	4.5	6.2	2
12.5	109.9	240.9	4.0	4.4	2
14.0	110.1	240.9	3.8	4.7	2
15.6	110.1	240.9	4.2	4.6	2
14.3	111.4	242.2	4.5	5.6	2
10.0	111.4	242.2	4.5	5.2	2
14.7	111.4	242.2	4.8	6.1	2
14.3	111.4	242.2	4.5	6.2	2
12.1	111.4	242.2	4.6	5.4	2
12.5	111.4	242.2	4.2	5.0	2
15.0	111.4	242.2	4.2	5.4	2
11.5	111.4	242.2	4.1	5.0	2
12.2	111.5	242.2	4.8	5.2	2
13.4	111.5	242.2	4.3	5.9	2
7.5	111.5	242.2	4.0	4.3	2
10.0	111.5	242.2	3.9	4.4	2
11.2	111.5	242.2	4.1	4.7	2
11.8	111.6	242.2	3.9	4.4	2
18.3	111.8	242.2	4.2	5.1	2
14.3	111.8	242.2	4.6	5.6	2
13.7	111.8	242.2	4.7	5.0	2
14.0	117.0	243.5	3.5	4.4	2
12.5	117.0	243.5	4.6	5.2	2
14.7	117.0	243.5	4.7	5.5	2
14.0	117.0	243.5	4.9	5.3	2
13.1	117.0	243.5	4.7	5.3	2
12.2	117.0	243.5	4.4	5.2	2
11.5	117.4	243.5	4.6	4.8	2
16.2	117.8	243.5	4.2	5.2	2
13.4	117.8	243.5	4.3	5.3	2
16.8	117.9	243.5	4.0	5.0	2
16.2	117.9	243.5	4.5	5.5	2
13.7	117.9	243.5	4.5	5.2	2
19.3	117.9	243.5	3.9	5.1	2
17.5	117.9	243.5	3.9	5.9	2
11.2	118.9	243.5	3.8	5.1	2
17.5	118.9	243.5	4.0	5.8	2
13.7	118.9	243.5	4.3	4.9	2
11.5	118.9	243.5	4.3	4.8	2
16.5	118.9	243.5	4.3	5.5	2
13.7	118.9	243.5	4.1	4.5	2
10.3	118.9	243.5	4.1	4.5	2
11.2	119.0	243.5	4.2	4.6	2
13.1	119.1	244.1	4.2	4.8	2
10.3	119.1	244.1	4.4	4.9	2
14.4	119.1	244.1	4.5	4.8	2
19.6	120.9	245.3	4.4	5.4	2
14.6	120.9	245.3	4.7	5.1	2
12.1	121.0	245.3	4.2	4.9	2
14.0	121.0	245.3	4.1	4.9	2
13.1	121.0	245.3	4.2	5.1	2
9.0	121.0	245.3	4.2	5.1	2
13.7	121.0	245.3	4.3	5.5	2
13.4	121.0	245.3	4.8	5.5	2
16.5	121.1	245.3	4.1	4.8	2
16.8	121.1	245.3	4.5	5.1	2
11.5	121.1	245.3	5.1	5.6	2
12.8	121.2	245.3	4.1	4.9	2
12.5	121.2	245.3	4.4	5.8	2
13.4	121.2	245.3	3.9	4.9	2
16.5	121.2	245.3	4.3	5.1	2
15.3	121.2	245.3	4.5	5.2	2
18.4	121.2	245.3	5.1	5.7	2
14.0	121.2	245.3	5.0	5.9	2
15.9	121.2	245.3	5.2	5.6	2
15.2	121.3	245.3	5.2	5.5	2
18.7	121.3	245.3	5.4	5.6	2
17.7	121.3	245.3	5.3	5.7	2
13.7	121.3	245.3	5.3	5.6	2
16.2	121.4	245.3	5.2	5.5	2
15.3	121.5	245.3	5.3	5.5	2
14.3	121.5	245.3	5.6	5.8	2
11.8	121.6	245.3	5.4	5.6	2
17.8	121.6	245.3	5.1	5.5	2
18.7	121.7	245.3	5.5	5.7	2
18.7	121.7	245.3	5.8	6.0	2
19.6	121.7	245.3	5.1	6.2	2
14.0	121.8	245.3	5.0	6.8	2
13.7	121.8	245.3	4.8	5.1	2
16.5	121.8	245.3	4.4	5.4	2
9.3	121.8	245.3	4.4	5.4	2
14.0	121.8	245.3	4.8	6.7	2
10.0	121.8	245.3	4.9	6.9	2
16.8	121.8	245.3	4.9	7.1	2
16.8	121.8	245.3	5.2	6.3	2
15.0	121.8	245.3	5.2	5.5	2
14.3	121.8	245.3	5.2	5.6	2
15.9	121.8	245.3	4.2	5.8	2
14.7	121.8	245.3	4.7	6.4	2
13.4	121.8	245.3	4.8	7.4	2
20.6	121.8	245.3	4.3	6.2	2
7.8	121.8	245.3	4.4	5.1	2
11.9	121.8	245.3	4.3	6.5	2
14.9	121.9	245.3	4.4	4.8	2
10.6	121.9	245.3	4.3	4.7	2
13.7	121.9	245.3	4.5	5.9	2
12.1	121.9	245.3	4.4	5.5	2
14.3	121.9	245.3	4.5	5.7	2
17.5	122.0	245.3	4.3	5.2	2
9.4	122.0	245.3	4.5	4.9	2
15.6	122.1	245.3	4.5	4.7	2
10.9	122.3	245.3	4.6	5.2	2
16.9	122.3	245.3	5.0	5.7	2
15.6	122.3	245.3	4.5	6.5	2
11.2	122.4	245.3	4.1	4.4	2
6.2	122.4	245.3	4.2	4.9	2
15.0	122.4	245.3	4.3	5.4	2
8.7	122.4	245.3	4.5	5.6	2
13.7	122.4	245.3	4.5	5.8	2
13.7	122.4	245.3	4.3	5.8	2
10.3	122.4	245.3	4.0	4.8	2
9.7	122.4	245.3	4.0	4.5	2
12.2	122.4	245.3	4.2	4.8	2
14.0	122.6	245.3	4.1	5.0	2
14.3	122.7	245.3	4.4	5.8	2
11.2	122.7	245.3	4.3	4.7	2
12.1	122.7	245.3	4.5	5.1	2
7.5	122.7	245.3	4.5	4.8	2
10.6	122.7	245.3	4.2	5.3	2
14.0	122.7	245.3	4.1	6.1	2
10.3	122.7	245.3	3.7	5.4	2
12.2	122.7	245.3	3.8	4.8	2
11.2	122.7	245.3	4.4	5.1	2
14.3	122.7	245.3	4.0	5.0	2
7.5	122.7	245.3	4.1	5.0	2
13.7	122.7	245.3	4.0	6.0	2
10.3	122.7	245.3	4.0	5.1	2
14.0	122.8	245.3	4.0	5.8	2
9.4	122.8	245.3	4.1	5.1	2
9.0	122.8	245.3	4.2	4.7	2
7.2	122.8	245.3	4.5	5.5	2
13.4	122.8	245.3	4.6	5.8	2
11.8	122.8	245.3	4.6	6.0	2
11.5	122.8	245.3	4.3	4.6	2
13.1	122.8	245.3	4.6	4.8	2
11.5	123.0	245.3	4.2	4.8	2
15.0	123.0	245.3	4.2	4.6	2
13.4	123.0	245.3	4.5	5.5	2
9.7	123.0	245.3	4.6	5.3	2
11.5	123.0	245.3	4.9	5.2	2
16.5	123.0	245.3	4.8	5.1	2
16.5	123.1	245.3	4.0	5.4	2
14.3	123.1	245.3	4.4	5.9	2
12.8	123.1	245.3	4.3	5.3	2
10.6	123.1	245.3	4.4	5.2	2
16.2	123.2	245.3	4.2	5.6	2
10.6	123.2	245.3	4.0	4.9	2
12.8	123.2	245.3	4.8	6.0	2
11.8	123.2	245.3	4.7	5.5	2
14.0	123.2	245.3	4.5	4.8	2
15.3	123.2	245.3	4.7	4.9	2
11.8	123.2	245.3	4.2	4.7	2
11.5	123.9	245.3	3.5	4.6	2
11.2	123.9	245.3	3.9	5.2	2
10.9	123.9	245.3	4.0	5.9	2
14.6	123.9	245.3	4.8	5.5	2
14.0	123.9	245.3	4.7	4.9	2
16.2	123.9	245.3	4.6	4.8	2
14.0	123.9	245.3	4.5	4.8	2
15.9	123.9	245.3	4.8	5.2	2
12.5	123.9	245.3	4.0	4.8	2
10.0	123.9	245.3	4.4	4.9	2
12.5	124.1	245.3	4.9	5.2	2
13.7	124.1	245.3	4.7	5.0	2
11.8	124.1	245.3	4.8	5.0	2
13.1	124.1	245.3	4.4	4.6	2
11.2	124.1	245.3	4.2	4.5	2
13.4	124.1	245.3	4.9	4.8	2
12.8	124.1	245.3	4.9	4.9	2
15.0	124.1	245.3	4.7	4.9	2
15.2	124.1	245.3	4.8	5.0	2
13.7	124.2	245.3	4.1	4.1	2
10.3	124.2	245.3	4.6	4.6	2
9.7	124.2	245.3	4.7	4.8	2
10.0	124.2	245.3	4.9	4.8	2
14.3	124.2	245.3	5.0	5.0	2
12.2	124.2	245.3	4.6	4.6	2
12.2	124.2	245.3	4.3	4.6	2
10.3	124.2	245.3	3.9	4.1	2
13.4	124.2	245.3	3.8	4.0	2
8.4	124.2	245.3	4.1	4.9	2
11.2	124.2	245.3	4.0	4.2	2
15.9	124.2	245.3	4.4	4.7	2
14.9	124.2	245.3	3.8	4.0	2
12.5	124.2	245.3	4.5	4.4	2
15.0	124.2	245.3	4.4	5.1	2
17.4	124.2	245.3	4.5	4.6	2
17.5	124.2	245.3	4.5	4.4	2
14.9	124.2	245.3	4.3	4.4	2
11.5	124.2	245.3	4.4	4.2	2
9.0	124.2	245.3	3.9	4.5	2
12.2	124.3	245.3	3.9	5.2	2
10.0	124.3	245.3	4.3	5.0	2
12.5	124.3	245.3	4.0	5.0	2
12.8	124.3	245.3	3.9	6.1	2
12.1	124.3	245.3	3.9	6.3	2
11.5	124.3	245.3	4.5	6.3	2
12.5	124.4	245.3	3.9	4.9	2
11.9	124.4	245.8	4.1	5.2	2
8.1	124.4	245.8	4.2	4.4	2
8.7	124.5	245.8	4.4	4.9	2
11.9	124.5	245.8	4.2	4.5	2
10.9	124.5	245.8	4.0	4.4	2
10.9	124.5	245.8	3.9	4.6	2
14.6	124.5	245.8	4.2	4.8	2
8.7	124.5	245.8	4.1	4.6	2
12.8	124.5	245.8	3.7	3.8	2
11.5	124.5	245.8	3.8	3.8	2
13.1	124.5	245.8	3.7	4.0	2
12.5	124.5	245.8	3.8	4.0	2
11.8	124.5	245.8	3.8	4.1	2
10.9	124.5	245.8	3.9	4.1	2
6.9	124.5	245.8	4.1	4.2	2
11.5	124.5	245.8	4.0	4.1	2
10.3	124.5	245.8	4.0	4.4	2
10.3	124.5	245.8	3.9	4.0	2
9.3	124.5	245.8	3.8	3.7	2
12.5	124.5	245.8	3.9	4.1	2
8.7	124.5	245.8	3.8	3.9	2
16.2	124.5	245.8	4.2	4.2	2
15.9	124.5	245.8	4.3	4.3	2
14.6	124.5	245.8	4.1	4.2	2
12.1	124.5	245.8	4.3	4.5	2
13.7	124.5	245.8	4.0	3.9	2
10.9	124.5	245.8	4.2	4.2	2
12.1	124.5	245.8	3.9	3.9	2
13.7	124.5	245.8	4.3	4.3	2
13.7	124.5	245.8	4.4	4.4	2
13.4	124.6	245.8	4.5	4.4	2
18.1	124.6	245.8	4.2	4.2	2
11.2	124.6	245.8	4.1	4.0	2
11.5	124.6	245.8	4.4	4.2	2
11.5	124.6	245.8	4.2	4.2	2
12.5	124.6	245.8	4.0	4.0	2
10.9	124.6	245.8	4.1	4.1	2
13.7	124.6	245.8	4.2	4.8	2
13.1	124.6	245.8	3.9	4.3	2
9.7	124.6	245.8	3.8	3.8	2
12.5	124.6	245.8	4.0	4.0	2
14.6	124.6	245.8	4.5	4.7	2
14.3	124.6	245.8	4.6	4.6	2
11.5	124.6	245.8	4.1	4.6	2
12.4	124.6	245.8	3.9	4.4	2
9.4	124.6	245.8	4.1	4.3	2
12.8	124.6	245.8	4.4	4.8	2
12.5	124.6	245.8	4.3	4.5	2
10.3	124.6	245.8	4.5	4.5	2
13.4	124.6	245.8	4.2	4.5	2
17.1	124.6	245.8	4.3	4.9	2
15.3	124.6	245.8	4.0	4.4	2
11.9	124.6	245.8	4.3	4.7	2
10.9	124.6	245.8	4.0	4.3	2
12.5	124.6	245.8	4.0	4.8	2
9.0	124.6	245.8	4.0	4.7	2
14.0	124.6	245.8	4.3	5.0	2
11.8	124.6	245.8	3.9	4.8	2
11.2	125.2	245.8	3.1	3.8	1
4.4	125.2	245.8	0.3	0.7	1
1.6	126.7	245.8	0.0	0.1	0
0.6	127.1	245.8	0.0	0.0	0
0.0	127.1	245.8	0.0	0.0	0
0.0	127.1	245.8	0.0	0.0	0
0.3	127.8	245.9	0.0	0.0	0
0.0	127.8	245.9	0.0	0.0	0
0.0	127.8	245.9	0.0	0.0	0
7.8	127.8	245.9	0.0	0.0	0
6.6	127.8	245.9	0.0	0.0	0
5.0	127.8	245.9	0.0	0.0	0
7.5	127.8	245.9	0.0	0.0	0
7.8	127.8	245.9	0.0	0.0	0
7.2	127.8	245.9	0.0	0.0	0
8.4	127.8	245.9	0.0	0.0	0
7.5	127.8	245.9	0.0	0.0	0
7.5	127.8	245.9	0.0	0.0	0
6.5	127.8	245.9	0.0	0.0	0
8.7	127.8	245.9	0.0	0.0	0
6.9	127.8	245.9	0.0	0.0	0
6.2	127.8	245.9	0.0	0.0	0
5.6	127.8	245.9	0.0	0.0	0
5.6	127.8	245.9	0.0	0.0	0
5.3	127.8	245.9	0.0	0.0	0
6.9	127.8	245.9	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
8.4	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
3.7	127.8	245.8	0.0	0.0	0
4.1	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
4.1	127.8	245.8	0.0	0.0	0
3.7	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
4.1	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
8.4	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
10.3	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
4.1	127.8	245.8	0.0	0.0	0
4.4	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
4.7	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
8.4	127.8	245.8	0.0	0.0	0
6.5	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
6.2	127.8	245.8	0.0	0.0	0
5.3	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
7.2	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
6.9	127.8	245.8	0.0	0.0	0
5.0	127.8	245.8	0.0	0.0	0
4.1	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
7.8	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
5.9	127.8	245.8	0.0	0.0	0
7.5	127.8	245.8	0.0	0.0	0
8.1	127.8	245.8	0.0	0.0	0
5.6	127.8	245.8	0.0	0.0	0
